Year,Month,Day,Hour,PNW
2010,4,3,21,18243.59707
2010,4,3,22,16933.84234
2010,4,3,23,15941.0545
2010,4,4,0,15406.82623
2010,4,4,1,15178.94876
2010,4,4,2,15171.02527
2010,4,4,3,15307.25373
2010,4,4,4,15776.23897
2010,4,4,5,16993.68392
2010,4,4,6,18710.10101
2010,4,4,7,19640.67067
2010,4,4,8,19288.0255
2010,4,4,9,18581.20567
2010,4,4,10,17962.64983
2010,4,4,11,17682.23789
2010,4,4,12,17307.20125
2010,4,4,13,17098.93119
2010,4,4,14,16912.32733
2010,4,4,15,17068.68443
2010,4,4,16,17353.99642
2010,4,4,17,17852.96165
2010,4,4,18,18900.4679
2010,4,4,19,19589.37981
2010,4,4,20,18899.80886
2010,4,4,21,17548.17802
2010,4,4,22,16141.88397
2010,4,4,23,15147.14051
2010,4,5,0,14734.75828
2010,4,5,1,14780.73905
2010,4,5,2,14921.56444
2010,4,5,3,15305.56884
2010,4,5,4,16422.28287
2010,4,5,5,17971.56217
2010,4,5,6,19733.70764
2010,4,5,7,19998.71079
2010,4,5,8,19416.4774
2010,4,5,9,19068.90603
2010,4,5,10,18636.42887
2010,4,5,11,18393.29843
2010,4,5,12,18127.56878
2010,4,5,13,17927.62639
2010,4,5,14,17883.46777
2010,4,5,15,17936.30975
2010,4,5,16,18285.99552
2010,4,5,17,18674.662
2010,4,5,18,19363.48795
2010,4,5,19,19711.03351
2010,4,5,20,19006.42503
2010,4,5,21,18317.9915
2010,4,5,22,17055.44403
2010,4,5,23,16176.44658
2010,4,6,0,15615.47961
2010,4,6,1,15392.94776
2010,4,6,2,15404.97301
2010,4,6,3,15865.66008
2010,4,6,4,16849.89951
2010,4,6,5,17967.4876
2010,4,6,6,18724.934
2010,4,6,7,18940.77544
2010,4,6,8,18877.89171
2010,4,6,9,18608.49637
2010,4,6,10,18056.75475
2010,4,6,11,17941.35277
2010,4,6,12,17478.77601
2010,4,6,13,17083.23961
2010,4,6,14,16817.36394
2010,4,6,15,16750.33004
2010,4,6,16,17090.18226
2010,4,6,17,17788.67417
2010,4,6,18,18599.46818
2010,4,6,19,18999.55271
2010,4,6,20,18227.84868
2010,4,6,21,17363.45398
2010,4,6,22,16157.89811
2010,4,6,23,15358.3325
2010,4,7,0,14884.33318
2010,4,7,1,14685.98441
2010,4,7,2,14699.4406
2010,4,7,3,14999.30983
2010,4,7,4,15602.48294
2010,4,7,5,16584.45117
2010,4,7,6,16813.17283
2010,4,7,7,16629.46398
2010,4,7,8,16726.24853
2010,4,7,9,16853.41386
2010,4,7,10,16933.20902
2010,4,7,11,17090.37098
2010,4,7,12,16961.4895
2010,4,7,13,16955.32813
2010,4,7,14,16884.39508
2010,4,7,15,16928.03728
2010,4,7,16,17098.21111
2010,4,7,17,17289.09181
2010,4,7,18,17749.62434
2010,4,7,19,18076.96491
2010,4,7,20,18018.45198
2010,4,7,21,17746.54999
2010,4,7,22,16427.95542
2010,4,7,23,15639.51551
2010,4,8,0,15255.58173
2010,4,8,1,15119.99326
2010,4,8,2,15302.68923
2010,4,8,3,15756.22713
2010,4,8,4,16834.46702
2010,4,8,5,18571.72138
2010,4,8,6,20599.89629
2010,4,8,7,21033.13233
2010,4,8,8,20611.41587
2010,4,8,9,20234.93452
2010,4,8,10,19946.95043
2010,4,8,11,19585.69859
2010,4,8,12,19108.52219
2010,4,8,13,18148.74121
2010,4,8,14,17849.26651
2010,4,8,15,17583.65889
2010,4,8,16,17760.86658
2010,4,8,17,17979.9182
2010,4,8,18,18539.19585
2010,4,8,19,19599.70141
2010,4,8,20,19844.16087
2010,4,8,21,19384.40414
2010,4,8,22,18000.71422
2010,4,8,23,16995.31668
2010,4,9,0,16510.62344
2010,4,9,1,16370.61485
2010,4,9,2,16455.37723
2010,4,9,3,16951.92506
2010,4,9,4,18112.11335
2010,4,9,5,19803.99765
2010,4,9,6,21622.62265
2010,4,9,7,21602.42641
2010,4,9,8,20869.488
2010,4,9,9,19944.6608
2010,4,9,10,19241.13148
2010,4,9,11,18546.35902
2010,4,9,12,18061.30331
2010,4,9,13,17575.46475
2010,4,9,14,17205.27876
2010,4,9,15,16928.80493
2010,4,9,16,16997.45883
2010,4,9,17,17194.59371
2010,4,9,18,17467.07343
2010,4,9,19,18425.34861
2010,4,9,20,18594.17424
2010,4,9,21,18111.91802
2010,4,9,22,17043.80911
2010,4,9,23,16040.38216
2010,4,10,0,15728.10381
2010,4,10,1,15633.47029
2010,4,10,2,15670.20759
2010,4,10,3,15969.29267
2010,4,10,4,16682.12849
2010,4,10,5,17794.8944
2010,4,10,6,19188.9651
2010,4,10,7,19995.4115
2010,4,10,8,19799.28132
2010,4,10,9,18979.827
2010,4,10,10,18131.91283
2010,4,10,11,17332.59724
2010,4,10,12,16990.69219
2010,4,10,13,16506.00863
2010,4,10,14,16201.52383
2010,4,10,15,15962.35548
2010,4,10,16,16135.3266
2010,4,10,17,15930.06878
2010,4,10,18,16195.46712
2010,4,10,19,16819.53876
2010,4,10,20,16846.69162
2010,4,10,21,16000.6682
2010,4,10,22,14893.52867
2010,4,10,23,13525.60074
2010,4,11,0,12961.32073
2010,4,11,1,12774.67762
2010,4,11,2,12756.67452
2010,4,11,3,13286.19247
2010,4,11,4,13446.5609
2010,4,11,5,14207.97634
2010,4,11,6,15609.89081
2010,4,11,7,16392.01299
2010,4,11,8,16731.6466
2010,4,11,9,16577.82655
2010,4,11,10,16336.63135
2010,4,11,11,16049.13987
2010,4,11,12,16505.27054
2010,4,11,13,16484.02246
2010,4,11,14,16252.77929
2010,4,11,15,16417.25881
2010,4,11,16,16681.40565
2010,4,11,17,16800.63013
2010,4,11,18,16261.36384
2010,4,11,19,16666.73073
2010,4,11,20,16519.12612
2010,4,11,21,15463.08669
2010,4,11,22,14228.22109
2010,4,11,23,13853.72744
2010,4,12,0,13472.77051
2010,4,12,1,13203.1409
2010,4,12,2,13289.15985
2010,4,12,3,13719.90667
2010,4,12,4,14797.05663
2010,4,12,5,16426.323
2010,4,12,6,18237.63128
2010,4,12,7,18666.69504
2010,4,12,8,18428.34395
2010,4,12,9,18095.00669
2010,4,12,10,17763.98804
2010,4,12,11,17301.56047
2010,4,12,12,16860.21773
2010,4,12,13,16455.93242
2010,4,12,14,16141.87477
2010,4,12,15,15975.74607
2010,4,12,16,16005.33313
2010,4,12,17,16120.12552
2010,4,12,18,16263.84534
2010,4,12,19,16973.19385
2010,4,12,20,17538.72552
2010,4,12,21,16500.24328
2010,4,12,22,15387.40215
2010,4,12,23,14515.85108
2010,4,13,0,13961.65854
2010,4,13,1,13907.78846
2010,4,13,2,13948.46136
2010,4,13,3,14204.71727
2010,4,13,4,15025.65957
2010,4,13,5,16364.401
2010,4,13,6,16841.22066
2010,4,13,7,17061.92019
2010,4,13,8,17375.75595
2010,4,13,9,17388.7146
2010,4,13,10,17146.12999
2010,4,13,11,16786.29764
2010,4,13,12,16412.24778
2010,4,13,13,16082.51243
2010,4,13,14,15722.00621
2010,4,13,15,15604.78517
2010,4,13,16,15729.52912
2010,4,13,17,15838.08643
2010,4,13,18,16069.34588
2010,4,13,19,16839.29713
2010,4,13,20,17318.53516
2010,4,13,21,16575.04749
2010,4,13,22,15608.76132
2010,4,13,23,15010.60613
2010,4,14,0,14641.29141
2010,4,14,1,14486.0918
2010,4,14,2,14589.86674
2010,4,14,3,14808.86158
2010,4,14,4,15981.48894
2010,4,14,5,17447.111
2010,4,14,6,17743.80827
2010,4,14,7,17450.44244
2010,4,14,8,17111.29633
2010,4,14,9,16619.65249
2010,4,14,10,16122.72157
2010,4,14,11,15936.84383
2010,4,14,12,15736.17006
2010,4,14,13,15383.42143
2010,4,14,14,15095.89587
2010,4,14,15,15019.59635
2010,4,14,16,15449.17702
2010,4,14,17,15797.70936
2010,4,14,18,16327.45508
2010,4,14,19,17118.75485
2010,4,14,20,17305.36305
2010,4,14,21,16334.51271
2010,4,14,22,15096.26887
2010,4,14,23,14080.88767
2010,4,15,0,13430.3396
2010,4,15,1,13155.37365
2010,4,15,2,13215.43546
2010,4,15,3,13560.30426
2010,4,15,4,14600.43204
2010,4,15,5,16314.20058
2010,4,15,6,17148.40443
2010,4,15,7,17400.15787
2010,4,15,8,17009.08279
2010,4,15,9,16554.7162
2010,4,15,10,16288.644
2010,4,15,11,16078.28437
2010,4,15,12,15937.23457
2010,4,15,13,15681.83556
2010,4,15,14,15358.89237
2010,4,15,15,15211.78899
2010,4,15,16,15233.90422
2010,4,15,17,15383.30198
2010,4,15,18,15712.17585
2010,4,15,19,16616.71789
2010,4,15,20,17515.15319
2010,4,15,21,16454.31589
2010,4,15,22,15199.86559
2010,4,15,23,14172.33201
2010,4,16,0,13744.38673
2010,4,16,1,13525.54007
2010,4,16,2,13510.72283
2010,4,16,3,13898.46445
2010,4,16,4,15111.44927
2010,4,16,5,16847.57213
2010,4,16,6,17924.01479
2010,4,16,7,18046.43108
2010,4,16,8,17703.49182
2010,4,16,9,17197.84469
2010,4,16,10,16783.89484
2010,4,16,11,16636.25074
2010,4,16,12,16408.65082
2010,4,16,13,16183.60735
2010,4,16,14,16737.3712
2010,4,16,15,16637.15422
2010,4,16,16,16542.42715
2010,4,16,17,16583.17941
2010,4,16,18,16857.06143
2010,4,16,19,17413.76246
2010,4,16,20,17463.44235
2010,4,16,21,16541.09134
2010,4,16,22,15385.13418
2010,4,16,23,14196.85311
2010,4,17,0,13677.71732
2010,4,17,1,13359.6089
2010,4,17,2,13150.20258
2010,4,17,3,13244.28217
2010,4,17,4,13599.03918
2010,4,17,5,14379.13147
2010,4,17,6,16005.519
2010,4,17,7,17187.6307
2010,4,17,8,17044.33576
2010,4,17,9,16919.65441
2010,4,17,10,16574.87655
2010,4,17,11,16203.33331
2010,4,17,12,16213.22538
2010,4,17,13,15983.22041
2010,4,17,14,15726.9706
2010,4,17,15,15746.81844
2010,4,17,16,15839.39318
2010,4,17,17,15899.22659
2010,4,17,18,15930.01036
2010,4,17,19,16487.28164
2010,4,17,20,16528.88342
2010,4,17,21,15732.83985
2010,4,17,22,14779.89835
2010,4,17,23,13799.46478
2010,4,18,0,13265.448
2010,4,18,1,13081.25257
2010,4,18,2,12961.04597
2010,4,18,3,12999.51929
2010,4,18,4,13295.60767
2010,4,18,5,14028.01062
2010,4,18,6,15582.7278
2010,4,18,7,16656.63905
2010,4,18,8,16877.11633
2010,4,18,9,16557.16108
2010,4,18,10,16239.24311
2010,4,18,11,15894.61559
2010,4,18,12,15439.6904
2010,4,18,13,14952.24067
2010,4,18,14,14789.44407
2010,4,18,15,14738.16038
2010,4,18,16,14853.68161
2010,4,18,17,15012.01721
2010,4,18,18,15320.67882
2010,4,18,19,16097.80266
2010,4,18,20,16066.93976
2010,4,18,21,14888.62054
2010,4,18,22,13769.58682
2010,4,18,23,12786.05062
2010,4,19,0,12276.87525
2010,4,19,1,12130.62676
2010,4,19,2,12111.19609
2010,4,19,3,12432.79949
2010,4,19,4,13362.48138
2010,4,19,5,15121.40788
2010,4,19,6,16512.0477
2010,4,19,7,16907.86117
2010,4,19,8,16804.81109
2010,4,19,9,16770.7498
2010,4,19,10,16615.79794
2010,4,19,11,16534.43298
2010,4,19,12,16353.41174
2010,4,19,13,16200.6896
2010,4,19,14,15979.4052
2010,4,19,15,15913.72526
2010,4,19,16,15957.97292
2010,4,19,17,16197.04077
2010,4,19,18,16298.85735
2010,4,19,19,16593.19947
2010,4,19,20,16174.1196
2010,4,19,21,15441.07901
2010,4,19,22,14349.43813
2010,4,19,23,13458.80676
2010,4,20,0,12930.36658
2010,4,20,1,12664.46705
2010,4,20,2,12499.07153
2010,4,20,3,12578.14118
2010,4,20,4,13130.37778
2010,4,20,5,13964.97574
2010,4,20,6,14769.55731
2010,4,20,7,15177.63762
2010,4,20,8,15825.24121
2010,4,20,9,16267.01495
2010,4,20,10,16564.10955
2010,4,20,11,16630.36455
2010,4,20,12,16454.85663
2010,4,20,13,16351.6751
2010,4,20,14,16223.37862
2010,4,20,15,16348.53225
2010,4,20,16,16644.65592
2010,4,20,17,16852.81981
2010,4,20,18,16884.30301
2010,4,20,19,17211.66787
2010,4,20,20,16955.05786
2010,4,20,21,16556.51945
2010,4,20,22,15529.9178
2010,4,20,23,14739.89252
2010,4,21,0,14186.05441
2010,4,21,1,13965.96794
2010,4,21,2,13965.44233
2010,4,21,3,14211.07691
2010,4,21,4,14922.77695
2010,4,21,5,15927.06237
2010,4,21,6,16577.14538
2010,4,21,7,16633.88
2010,4,21,8,16863.57524
2010,4,21,9,16722.53707
2010,4,21,10,16876.0853
2010,4,21,11,16747.97872
2010,4,21,12,16482.0295
2010,4,21,13,16122.32243
2010,4,21,14,15751.7943
2010,4,21,15,15596.72699
2010,4,21,16,15573.75992
2010,4,21,17,15646.32665
2010,4,21,18,15905.10449
2010,4,21,19,16652.57747
2010,4,21,20,16959.45072
2010,4,21,21,16913.03773
2010,4,21,22,15683.35418
2010,4,21,23,14610.62165
2010,4,22,0,14131.45995
2010,4,22,1,14005.92691
2010,4,22,2,13956.19255
2010,4,22,3,14235.06018
2010,4,22,4,15057.16272
2010,4,22,5,16390.41497
2010,4,22,6,18129.44849
2010,4,22,7,18397.37099
2010,4,22,8,18023.09898
2010,4,22,9,17470.09332
2010,4,22,10,17023.03882
2010,4,22,11,16681.63634
2010,4,22,12,16225.94052
2010,4,22,13,15904.899
2010,4,22,14,15721.47018
2010,4,22,15,15520.49156
2010,4,22,16,15550.91677
2010,4,22,17,15658.77021
2010,4,22,18,15841.86676
2010,4,22,19,16579.11243
2010,4,22,20,16955.23913
2010,4,22,21,16726.49384
2010,4,22,22,15601.93962
2010,4,22,23,14586.05381
2010,4,23,0,14114.2058
2010,4,23,1,13982.64009
2010,4,23,2,14054.40415
2010,4,23,3,14466.96961
2010,4,23,4,15454.80759
2010,4,23,5,16804.64165
2010,4,23,6,18503.52399
2010,4,23,7,18700.12577
2010,4,23,8,18859.27973
2010,4,23,9,18282.69873
2010,4,23,10,17191.71489
2010,4,23,11,16653.64524
2010,4,23,12,16355.74706
2010,4,23,13,16122.90217
2010,4,23,14,15942.64831
2010,4,23,15,15938.70035
2010,4,23,16,16042.68944
2010,4,23,17,16123.82552
2010,4,23,18,16178.2424
2010,4,23,19,16579.08928
2010,4,23,20,16663.89031
2010,4,23,21,16375.51777
2010,4,23,22,15339.80421
2010,4,23,23,14379.46238
2010,4,24,0,13791.27941
2010,4,24,1,13542.26555
2010,4,24,2,13489.16168
2010,4,24,3,13649.67239
2010,4,24,4,14140.70158
2010,4,24,5,15354.90097
2010,4,24,6,17050.38791
2010,4,24,7,18169.59413
2010,4,24,8,18295.4465
2010,4,24,9,18002.52209
2010,4,24,10,17621.04475
2010,4,24,11,17175.24293
2010,4,24,12,16811.00694
2010,4,24,13,16477.75091
2010,4,24,14,16285.12712
2010,4,24,15,16175.2903
2010,4,24,16,16218.22304
2010,4,24,17,16222.10575
2010,4,24,18,16208.93417
2010,4,24,19,16765.57894
2010,4,24,20,17058.68605
2010,4,24,21,16396.07397
2010,4,24,22,15337.3441
2010,4,24,23,14427.97909
2010,4,25,0,13903.76029
2010,4,25,1,13738.00795
2010,4,25,2,13679.39416
2010,4,25,3,13783.61111
2010,4,25,4,14151.40972
2010,4,25,5,14893.77713
2010,4,25,6,16375.88198
2010,4,25,7,17013.8814
2010,4,25,8,16706.00446
2010,4,25,9,16018.87104
2010,4,25,10,15648.47005
2010,4,25,11,15164.2083
2010,4,25,12,14832.84937
2010,4,25,13,14555.63798
2010,4,25,14,14381.373
2010,4,25,15,14388.23439
2010,4,25,16,14553.9381
2010,4,25,17,14640.07142
2010,4,25,18,14798.60161
2010,4,25,19,15432.46507
2010,4,25,20,15560.49351
2010,4,25,21,15352.5935
2010,4,25,22,14298.90872
2010,4,25,23,13465.5964
2010,4,26,0,12758.71953
2010,4,26,1,12633.44781
2010,4,26,2,12612.17809
2010,4,26,3,13039.86465
2010,4,26,4,13922.34136
2010,4,26,5,15007.01742
2010,4,26,6,16582.56222
2010,4,26,7,17165.63749
2010,4,26,8,17023.5393
2010,4,26,9,16908.28223
2010,4,26,10,16789.27538
2010,4,26,11,16843.01795
2010,4,26,12,16696.58082
2010,4,26,13,16737.29113
2010,4,26,14,16752.10671
2010,4,26,15,16941.74677
2010,4,26,16,16993.06303
2010,4,26,17,17102.82401
2010,4,26,18,16934.90958
2010,4,26,19,16852.11424
2010,4,26,20,16325.57026
2010,4,26,21,16289.40736
2010,4,26,22,15365.11436
2010,4,26,23,14589.93017
2010,4,27,0,13862.30454
2010,4,27,1,13424.35708
2010,4,27,2,13259.21542
2010,4,27,3,13388.5097
2010,4,27,4,14052.68477
2010,4,27,5,14935.82747
2010,4,27,6,15569.04049
2010,4,27,7,15901.22621
2010,4,27,8,16312.16861
2010,4,27,9,16544.10029
2010,4,27,10,16541.59713
2010,4,27,11,16597.80046
2010,4,27,12,16675.35786
2010,4,27,13,16358.93594
2010,4,27,14,16096.25508
2010,4,27,15,16039.07212
2010,4,27,16,16158.69417
2010,4,27,17,16262.74776
2010,4,27,18,16439.67315
2010,4,27,19,16949.94004
2010,4,27,20,16887.47494
2010,4,27,21,16592.18304
2010,4,27,22,15673.21941
2010,4,27,23,15154.20429
2010,4,28,0,14427.19002
2010,4,28,1,14324.12593
2010,4,28,2,14368.27864
2010,4,28,3,14548.5331
2010,4,28,4,15317.16522
2010,4,28,5,16033.14361
2010,4,28,6,16545.83675
2010,4,28,7,16718.64972
2010,4,28,8,17055.34908
2010,4,28,9,17181.8649
2010,4,28,10,17144.62299
2010,4,28,11,16970.03731
2010,4,28,12,16715.2609
2010,4,28,13,16418.3619
2010,4,28,14,16218.41828
2010,4,28,15,16244.04171
2010,4,28,16,16402.52646
2010,4,28,17,16566.1325
2010,4,28,18,16687.9726
2010,4,28,19,17217.88459
2010,4,28,20,17369.13534
2010,4,28,21,17112.25906
2010,4,28,22,15932.13519
2010,4,28,23,15010.54911
2010,4,29,0,14309.66036
2010,4,29,1,14060.13783
2010,4,29,2,14085.58853
2010,4,29,3,14413.46842
2010,4,29,4,15406.48643
2010,4,29,5,16814.49277
2010,4,29,6,18260.94468
2010,4,29,7,18649.67267
2010,4,29,8,18427.36322
2010,4,29,9,18194.35395
2010,4,29,10,17885.54875
2010,4,29,11,17602.08201
2010,4,29,12,16948.19281
2010,4,29,13,16709.06696
2010,4,29,14,16373.02041
2010,4,29,15,16303.16539
2010,4,29,16,17245.12034
2010,4,29,17,17481.36121
2010,4,29,18,17588.04946
2010,4,29,19,17985.91173
2010,4,29,20,18132.21896
2010,4,29,21,17129.85903
2010,4,29,22,15884.10852
2010,4,29,23,15009.25977
2010,4,30,0,14288.09283
2010,4,30,1,14034.2537
2010,4,30,2,13912.89826
2010,4,30,3,14106.96363
2010,4,30,4,14971.00086
2010,4,30,5,16546.66422
2010,4,30,6,17955.64507
2010,4,30,7,18425.63874
2010,4,30,8,18380.71712
2010,4,30,9,18094.98801
2010,4,30,10,17815.0802
2010,4,30,11,17608.86303
2010,4,30,12,17329.59472
2010,4,30,13,17116.47356
2010,4,30,14,16946.79844
2010,4,30,15,16933.85724
2010,4,30,16,17060.62511
2010,4,30,17,17034.56731
2010,4,30,18,17146.58427
2010,4,30,19,17412.92976
2010,4,30,20,17450.95069
2010,4,30,21,16784.80895
2010,4,30,22,15683.50594
2010,4,30,23,14625.13686
2010,5,1,0,13470.36102
2010,5,1,1,13134.72406
2010,5,1,2,12968.64785
2010,5,1,3,12976.9781
2010,5,1,4,13237.23967
2010,5,1,5,13674.94365
2010,5,1,6,15197.23546
2010,5,1,7,16837.36011
2010,5,1,8,17430.16483
2010,5,1,9,17435.59181
2010,5,1,10,17130.38593
2010,5,1,11,16668.87398
2010,5,1,12,16301.2793
2010,5,1,13,15946.06912
2010,5,1,14,15720.27965
2010,5,1,15,15652.1436
2010,5,1,16,15664.63993
2010,5,1,17,15709.9346
2010,5,1,18,15695.05134
2010,5,1,19,15991.61083
2010,5,1,20,16417.62103
2010,5,1,21,16736.19939
2010,5,1,22,15709.84355
2010,5,1,23,14740.03285
2010,5,2,0,14177.30964
2010,5,2,1,13982.92883
2010,5,2,2,13943.07
2010,5,2,3,13929.54181
2010,5,2,4,14193.82386
2010,5,2,5,14876.80701
2010,5,2,6,16272.66526
2010,5,2,7,17648.35432
2010,5,2,8,17975.95425
2010,5,2,9,17904.49559
2010,5,2,10,17626.27795
2010,5,2,11,17152.49056
2010,5,2,12,16634.93393
2010,5,2,13,16381.95788
2010,5,2,14,16289.21712
2010,5,2,15,16428.12318
2010,5,2,16,16907.13107
2010,5,2,17,17224.91929
2010,5,2,18,17441.31688
2010,5,2,19,17784.90338
2010,5,2,20,17713.3864
2010,5,2,21,16923.92967
2010,5,2,22,15768.30338
2010,5,2,23,14900.05116
2010,5,3,0,14203.89633
2010,5,3,1,14038.67639
2010,5,3,2,14046.41849
2010,5,3,3,14508.69284
2010,5,3,4,15363.75705
2010,5,3,5,16273.50059
2010,5,3,6,17779.39138
2010,5,3,7,18560.00862
2010,5,3,8,18471.76688
2010,5,3,9,18279.6384
2010,5,3,10,18224.59499
2010,5,3,11,17996.71042
2010,5,3,12,17794.41607
2010,5,3,13,17230.94059
2010,5,3,14,17092.19524
2010,5,3,15,17090.31834
2010,5,3,16,17265.76038
2010,5,3,17,17610.19026
2010,5,3,18,17872.24167
2010,5,3,19,18176.19734
2010,5,3,20,18270.69503
2010,5,3,21,18089.96978
2010,5,3,22,17139.57338
2010,5,3,23,16243.86538
2010,5,4,0,15642.59391
2010,5,4,1,15409.1373
2010,5,4,2,15504.21258
2010,5,4,3,15840.00756
2010,5,4,4,16895.9917
2010,5,4,5,17395.75839
2010,5,4,6,17860.40763
2010,5,4,7,17843.07097
2010,5,4,8,17883.70488
2010,5,4,9,17976.82707
2010,5,4,10,17718.71244
2010,5,4,11,17325.58469
2010,5,4,12,16855.8602
2010,5,4,13,16594.10892
2010,5,4,14,16337.4015
2010,5,4,15,16224.93011
2010,5,4,16,16373.33369
2010,5,4,17,16546.67661
2010,5,4,18,16790.37652
2010,5,4,19,17028.89472
2010,5,4,20,17232.10156
2010,5,4,21,17300.67717
2010,5,4,22,16401.13035
2010,5,4,23,15607.57018
2010,5,5,0,15317.02964
2010,5,5,1,15064.99948
2010,5,5,2,15152.69785
2010,5,5,3,15552.36262
2010,5,5,4,16384.58908
2010,5,5,5,16825.4911
2010,5,5,6,17167.91739
2010,5,5,7,16991.74465
2010,5,5,8,16976.98955
2010,5,5,9,16866.49261
2010,5,5,10,16632.50256
2010,5,5,11,16452.64878
2010,5,5,12,16092.07256
2010,5,5,13,16005.96686
2010,5,5,14,15732.41957
2010,5,5,15,15791.41567
2010,5,5,16,16005.51172
2010,5,5,17,16123.97402
2010,5,5,18,16302.4787
2010,5,5,19,16903.21908
2010,5,5,20,17469.42216
2010,5,5,21,17512.60685
2010,5,5,22,16280.59816
2010,5,5,23,15417.09816
2010,5,6,0,14904.68028
2010,5,6,1,14900.55774
2010,5,6,2,14956.9311
2010,5,6,3,15480.23955
2010,5,6,4,16504.19961
2010,5,6,5,17445.83944
2010,5,6,6,18823.39759
2010,5,6,7,18720.26357
2010,5,6,8,18169.48314
2010,5,6,9,17679.86682
2010,5,6,10,17370.71785
2010,5,6,11,17045.10212
2010,5,6,12,16668.61958
2010,5,6,13,16308.52827
2010,5,6,14,16023.95411
2010,5,6,15,15829.49991
2010,5,6,16,15761.16691
2010,5,6,17,15842.01316
2010,5,6,18,15987.66413
2010,5,6,19,16554.29845
2010,5,6,20,17312.23297
2010,5,6,21,17432.4082
2010,5,6,22,15954.1714
2010,5,6,23,14901.78238
2010,5,7,0,14359.89863
2010,5,7,1,14267.92561
2010,5,7,2,14355.7416
2010,5,7,3,14786.90678
2010,5,7,4,15775.70979
2010,5,7,5,17028.74722
2010,5,7,6,18226.71728
2010,5,7,7,18468.26926
2010,5,7,8,17898.1434
2010,5,7,9,17344.15846
2010,5,7,10,16890.34366
2010,5,7,11,16374.68388
2010,5,7,12,16089.04407
2010,5,7,13,15814.07182
2010,5,7,14,15496.57048
2010,5,7,15,15357.18791
2010,5,7,16,15265.62215
2010,5,7,17,15225.59134
2010,5,7,18,15093.23181
2010,5,7,19,15403.72892
2010,5,7,20,15843.95451
2010,5,7,21,15569.43361
2010,5,7,22,14552.74124
2010,5,7,23,13684.74106
2010,5,8,0,13182.55828
2010,5,8,1,12942.05
2010,5,8,2,12947.23062
2010,5,8,3,13062.7956
2010,5,8,4,13532.84244
2010,5,8,5,14428.21564
2010,5,8,6,15782.80897
2010,5,8,7,16791.3002
2010,5,8,8,16919.60748
2010,5,8,9,16593.82384
2010,5,8,10,16278.36923
2010,5,8,11,15846.01293
2010,5,8,12,15517.64482
2010,5,8,13,15236.56892
2010,5,8,14,15193.70026
2010,5,8,15,15111.49807
2010,5,8,16,15208.97419
2010,5,8,17,15229.03232
2010,5,8,18,15107.608
2010,5,8,19,15332.75604
2010,5,8,20,15773.03603
2010,5,8,21,15237.44695
2010,5,8,22,14110.46982
2010,5,8,23,13176.00007
2010,5,9,0,12632.56087
2010,5,9,1,12420.66351
2010,5,9,2,12382.35157
2010,5,9,3,12617.03314
2010,5,9,4,12908.52339
2010,5,9,5,13521.3164
2010,5,9,6,14742.29095
2010,5,9,7,15912.45562
2010,5,9,8,16141.8511
2010,5,9,9,15879.72766
2010,5,9,10,15624.09684
2010,5,9,11,15358.3371
2010,5,9,12,14993.14249
2010,5,9,13,14722.24693
2010,5,9,14,14679.39826
2010,5,9,15,14733.14803
2010,5,9,16,14847.57308
2010,5,9,17,15001.37347
2010,5,9,18,15172.23358
2010,5,9,19,15686.80069
2010,5,9,20,15927.49651
2010,5,9,21,15096.0172
2010,5,9,22,13815.18118
2010,5,9,23,12997.0595
2010,5,10,0,12559.76664
2010,5,10,1,12403.05084
2010,5,10,2,12531.5257
2010,5,10,3,12716.98201
2010,5,10,4,13688.34155
2010,5,10,5,15577.16833
2010,5,10,6,17238.94763
2010,5,10,7,17791.57665
2010,5,10,8,17896.77234
2010,5,10,9,17832.77737
2010,5,10,10,17886.22972
2010,5,10,11,17667.60728
2010,5,10,12,17467.8229
2010,5,10,13,17149.08265
2010,5,10,14,17003.27362
2010,5,10,15,16800.17941
2010,5,10,16,16888.43095
2010,5,10,17,17027.27592
2010,5,10,18,16874.22073
2010,5,10,19,16910.33442
2010,5,10,20,16761.45884
2010,5,10,21,15885.99607
2010,5,10,22,14766.58042
2010,5,10,23,13949.09191
2010,5,11,0,13395.84163
2010,5,11,1,13217.05923
2010,5,11,2,13135.94272
2010,5,11,3,13401.76366
2010,5,11,4,14323.95534
2010,5,11,5,15576.95261
2010,5,11,6,16190.09459
2010,5,11,7,16220.81508
2010,5,11,8,16506.97352
2010,5,11,9,16532.47804
2010,5,11,10,16235.5619
2010,5,11,11,16189.56983
2010,5,11,12,16012.44614
2010,5,11,13,15672.96983
2010,5,11,14,15485.99614
2010,5,11,15,15399.81848
2010,5,11,16,15477.33326
2010,5,11,17,15638.2812
2010,5,11,18,15883.59475
2010,5,11,19,16195.9133
2010,5,11,20,16315.73726
2010,5,11,21,15633.22018
2010,5,11,22,14747.74498
2010,5,11,23,13949.11196
2010,5,12,0,13424.0714
2010,5,12,1,13150.52019
2010,5,12,2,13048.74029
2010,5,12,3,13313.32717
2010,5,12,4,14107.47093
2010,5,12,5,15224.91736
2010,5,12,6,14865.07294
2010,5,12,7,14872.93421
2010,5,12,8,15210.13144
2010,5,12,9,15490.81985
2010,5,12,10,15466.76989
2010,5,12,11,15207.61265
2010,5,12,12,15052.17771
2010,5,12,13,14705.29031
2010,5,12,14,14498.16687
2010,5,12,15,14447.76494
2010,5,12,16,14667.84359
2010,5,12,17,14828.30003
